id,pre
50240.0,0.1488387893213334
50241.0,0.06673281212035705
50242.0,0.15438504616494145
50243.0,0.047805320426322365
50244.0,0.13634162498177155
50245.0,0.3631400358900985
50246.0,0.3282452603079097
50247.0,0.06974136462073818
50248.0,0.09398403050754071
50249.0,0.08436613447512661
50250.0,0.079248377159899
50251.0,0.31226946266742395
50252.0,0.17890740793360677
50253.0,0.232086568502877
50254.0,0.21262250544496553
50255.0,0.07055630097722856
50256.0,0.13400792952670917
50257.0,0.22667435443918288
50258.0,0.2213765433641738
50259.0,0.14158600149671283
50260.0,0.18760480807174945
50261.0,0.07478495584326751
50262.0,0.20087397978846558
50263.0,0.29219086422162355
50264.0,0.06674571428653946
50265.0,0.7151758154070694
50266.0,0.5035870355999778
50267.0,0.24400445597610246
50268.0,0.109874525697999
50269.0,0.24726356203492814
50270.0,0.2759231899891634
50271.0,0.0747136139396543
50272.0,0.2316040756221203
50273.0,0.28937413831843295
50274.0,0.35149274197624575
50275.0,0.028194132066770388
50276.0,0.05682560870458011
50277.0,0.13075645138352518
50278.0,0.31619515644778545
50279.0,0.07693834469306778
50280.0,0.3017743869600296
50281.0,0.0385114548651883
50282.0,0.1400239756853231
50283.0,0.07331653365145538
50284.0,0.2812976757815177
50285.0,0.0757024249963942
50286.0,0.18425578149924354
50287.0,0.19154437158729848
50288.0,0.4850265057478218
50289.0,0.37270431593622694
50290.0,0.24877067919563695
50291.0,0.1114525728877311
50292.0,0.022186137420422043
50293.0,0.19291652994989822
50294.0,0.02533466449724822
50295.0,0.11461046801464866
50296.0,0.12145511778837738
50297.0,0.11644670444739834
50298.0,0.4029751031100698
50299.0,0.6846082881765609
50300.0,0.20776957929151577
50301.0,0.2605736338984152
50302.0,0.20825344770132648
50303.0,0.15580798578553107
50304.0,0.2307999438018352
50305.0,0.3956277232845462
50306.0,0.11395361419493627
50307.0,0.5250443141963054
50308.0,0.23573810198820905
50309.0,0.19689601207544735
50310.0,0.12696226209497855
50311.0,0.04216400855594349
50312.0,0.341932979255305
50313.0,0.40430457035450723
50314.0,0.11503716007488121
50315.0,0.3403510333009213
50316.0,0.2962569443725371
50317.0,0.47622108538017044
50318.0,0.04903845661078626
50319.0,0.16414467423956688
50320.0,0.07173275689387217
50321.0,0.23797812879192504
50322.0,0.29749870769765885
50323.0,0.49251100054901886
50324.0,0.3902473115477637
50325.0,0.3047525800149253
50326.0,0.43795430368043065
50327.0,0.2584066610525102
50328.0,0.2055001686064151
50329.0,0.0796247855237253
50330.0,0.05191583383477785
50331.0,0.2026209270104505
50332.0,0.26877436620111367
50333.0,0.6088020298889665
50334.0,0.08591656441609573
50335.0,0.2438460226778244
50336.0,0.3547545932745401
50337.0,0.12679493128096445
50338.0,0.16056599254066586
50339.0,0.15107737643597863
50340.0,0.06004255082003102
50341.0,0.22941535687793635
50342.0,0.2127219457510221
50343.0,0.21585574593859538
50344.0,0.024093265989649056
50345.0,0.1284087379653795
50346.0,0.030301378863230085
50347.0,0.17477035966676277
50348.0,0.12466639071165429
50349.0,0.22192702350818236
50350.0,0.0827796462928316
50351.0,0.11059185050353756
50352.0,0.06555932724083526
50353.0,0.43006658936737535
50354.0,0.16598393798846398
50355.0,0.04259015179023294
50356.0,0.07234841796799332
50357.0,0.40198683004837166
50358.0,0.4209088582143685
50359.0,0.09874453840012788
50360.0,0.4379627343384577
50361.0,0.14614943697085672
50362.0,0.07879994772686152
50363.0,0.16058769231587847
50364.0,0.12206057905346329
50365.0,0.4066922241414658
50366.0,0.16342299353879505
50367.0,0.21336371123290734
50368.0,0.0533691357826204
50369.0,0.5867002855447504
50370.0,0.2571312145714176
50371.0,0.1884936386061082
50372.0,0.12512103028986513
50373.0,0.06560045706974998
50374.0,0.0901901833441593
50375.0,0.2897542759115247
50376.0,0.03825823071506681
50377.0,0.2747691244340508
50378.0,0.4933079051817432
50379.0,0.07689516081815419
50380.0,0.3391971863046609
50381.0,0.06174073158287707
50382.0,0.23199171110014405
50383.0,0.07982247252985457
50384.0,0.04476336689763692
50385.0,0.29146664347653245
50386.0,0.1091151057357125
50387.0,0.40256991623853505
50388.0,0.16674063568841177
50389.0,0.20791964022664977
50390.0,0.08660666583209743
50391.0,0.3370332534687046
50392.0,0.40258131762894317
50393.0,0.23317884543866296
50394.0,0.16708838475736673
50395.0,0.3974602625812073
50396.0,0.02505144440318767
50397.0,0.08571140387215759
50398.0,0.32070592346256493
50399.0,0.13147898514029227
50400.0,0.15827765927199683
50401.0,0.390030073620888
50402.0,0.13635541410052543
50403.0,0.05441619795013621
50404.0,0.34393165886148935
50405.0,0.23362424258401304
50406.0,0.18767267570396168
50407.0,0.1674243319665322
50408.0,0.34704738794484097
50409.0,0.02297928033008978
50410.0,0.6376582158458997
50411.0,0.038627954438804124
50412.0,0.06984740341322661
50413.0,0.16793858729101985
50414.0,0.12446221275038306
50415.0,0.1770211578510308
50416.0,0.037575577105769836
50417.0,0.1578130817237922
50418.0,0.10641636318171285
50419.0,0.2271755310841593
50420.0,0.05671389349053345
50421.0,0.3013183704264153
50422.0,0.23459468441396866
50423.0,0.30528988092258946
50424.0,0.2395485099778725
50425.0,0.2150059601341632
50426.0,0.09918569710147437
50427.0,0.2821793577948105
50428.0,0.41081864268514734
50429.0,0.054651120026804605
50430.0,0.5977112179282815
50431.0,0.19173144735771172
50432.0,0.3257916811146052
50433.0,0.22485967652153194
50434.0,0.11005837035901575
50435.0,0.4349408348521311
50436.0,0.15100957353160688
50437.0,0.06270120546734248
50438.0,0.10573776180616566
50439.0,0.19057867721331986
50440.0,0.6142288600554842
50441.0,0.0885081432281113
50442.0,0.04246610657103978
50443.0,0.15366483176502813
50444.0,0.3975332991254316
50445.0,0.36127078673562557
50446.0,0.4801647017221404
50447.0,0.04478791255886532
50448.0,0.1661348841344563
50449.0,0.2562615916592979
50450.0,0.3798550963232301
50451.0,0.21591873711261927
50452.0,0.16711279022666056
50453.0,0.02710249416539569
50454.0,0.2238946903700729
50455.0,0.037058207022916075
50456.0,0.2327813178241125
50457.0,0.11031004608712439
50458.0,0.08392712059028787
50459.0,0.2092162941225173
50460.0,0.30628926369062254
50461.0,0.2600225766495519
50462.0,0.03943067730830544
50463.0,0.29430904266227864
50464.0,0.3657885433580404
50465.0,0.23017960187934614
50466.0,0.0357821175903609
50467.0,0.11312190139505446
50468.0,0.019478914044539525
50469.0,0.411488792833206
50470.0,0.07730022223251432
50471.0,0.3056271119473182
50472.0,0.263960508750283
50473.0,0.18631381837400773
50474.0,0.12427876015959011
50475.0,0.23352285155279603
50476.0,0.11236471776333196
50477.0,0.15555948631073588
50478.0,0.26220388480543455
50479.0,0.119979465966075
50480.0,0.1817640904342817
50481.0,0.11252372414436482
50482.0,0.22189037885645127
50483.0,0.7627865625808753
50484.0,0.21353056608320184
50485.0,0.05694260343408681
50486.0,0.09980799181102032
50487.0,0.15021247955613132
50488.0,0.18238364027946483
50489.0,0.06673507920125794
50490.0,0.28976156140004067
50491.0,0.4877186478915102
50492.0,0.22445808025150282
50493.0,0.10374149684527727
50494.0,0.1777074865785014
50495.0,0.30265671693269475
50496.0,0.19051283742892794
50497.0,0.15030815407360104
50498.0,0.2538546514854935
50499.0,0.15517304017182157
50500.0,0.24646938793672588
50501.0,0.09572755063237948
50502.0,0.13341007890253334
50503.0,0.5864258346162553
50504.0,0.1625519940938909
50505.0,0.2230247238769039
50506.0,0.13469251982723182
50507.0,0.17993191607890066
50508.0,0.20277047110761817
50509.0,0.16879088125879305
50510.0,0.6036792372029888
50511.0,0.23180529419800272
50512.0,0.05566887735195266
50513.0,0.16778044994199476
50514.0,0.12379175776391473
50515.0,0.19079461539094536
50516.0,0.17297056507146658
50517.0,0.6274770035058671
50518.0,0.07530017962455689
50519.0,0.24918207552670577
50520.0,0.20090229371177581
50521.0,0.25440422537119584
50522.0,0.18213056887878673
50523.0,0.2572761151797152
50524.0,0.31794283538608864
50525.0,0.18234685031663225
50526.0,0.10260026843997583
50527.0,0.12743572007507364
50528.0,0.10352196906857097
50529.0,0.06027152764906202
50530.0,0.18118144631299218
50531.0,0.13588329810868055
50532.0,0.07914670162649295
50533.0,0.04155182176179933
50534.0,0.08080229866486824
50535.0,0.14371426259068085
50536.0,0.3389139247388349
50537.0,0.1438867463976407
50538.0,0.041450137624516034
50539.0,0.0724567598985329
50540.0,0.15377457014322182
50541.0,0.18256501832542932
50542.0,0.39678281090181183
50543.0,0.3632102545694812
50544.0,0.6355196344007686
50545.0,0.06148440268659205
50546.0,0.16104408460229333
50547.0,0.42931717883908427
50548.0,0.16019164412730752
50549.0,0.060055554230094225
50550.0,0.460121962325998
50551.0,0.14747749355675832
50552.0,0.22982019613428656
50553.0,0.01941672866365938
50554.0,0.07723886893073598
50555.0,0.20279258676352108
50556.0,0.11577361754836912
50557.0,0.40471257783297665
50558.0,0.05432743385215181
50559.0,0.05555283772343791
50560.0,0.3993875585017034
50561.0,0.35507602276459227
50562.0,0.2504878218707683
50563.0,0.09998188143588516
50564.0,0.04215459402669013
50565.0,0.12827957833826648
50566.0,0.04042410412551292
50567.0,0.13454416225428217
50568.0,0.1460131982372558
50569.0,0.3258744096052642
50570.0,0.2398294098701238
50571.0,0.10990126674612506
50572.0,0.10013381797709098
50573.0,0.06722516099859961
50574.0,0.2651643396978941
50575.0,0.46208362882954584
50576.0,0.130475973338665
50577.0,0.19762899991463995
50578.0,0.4886118684905337
50579.0,0.05818796595184665
50580.0,0.11253614182594894
50581.0,0.20084531422562804
50582.0,0.09447598153998965
50583.0,0.1420516024662686
50584.0,0.14812639369875014
50585.0,0.1904649589278913
50586.0,0.15943128058805167
50587.0,0.08962441834634272
50588.0,0.21222785921143178
50589.0,0.5224908616249294
50590.0,0.11107258203820387
50591.0,0.033253041971042875
50592.0,0.05860260914375502
50593.0,0.07108842365210662
50594.0,0.42124541592110215
50595.0,0.2244196212326438
50596.0,0.1509767993183467
50597.0,0.27825596954868237
50598.0,0.5698731537999087
50599.0,0.2504575556964887
50600.0,0.10230260199717475
50601.0,0.3790288143043058
50602.0,0.10758251062659259
50603.0,0.1639201119385679
50604.0,0.05507440833889255
50605.0,0.1382096477270135
50606.0,0.18465252000075827
50607.0,0.14062390069918326
50608.0,0.0338990417557296
50609.0,0.2438469017811794
50610.0,0.16823592272691473
50611.0,0.1131605773416613
50612.0,0.06611319170710635
50613.0,0.04187588633591044
50614.0,0.3003930355397004
50615.0,0.025104372524696845
50616.0,0.2122985576836742
50617.0,0.26063116225938265
50618.0,0.07161033682816254
50619.0,0.14036708625508842
50620.0,0.24592931347057098
50621.0,0.062363960010661475
50622.0,0.42006657635864836
50623.0,0.1279559708768194
50624.0,0.0671306242856597
50625.0,0.04465621889360649
50626.0,0.12115714318876107
50627.0,0.06319536556928401
50628.0,0.28824104373346104
50629.0,0.07373692939611368
50630.0,0.11117090540162089
50631.0,0.35768667623804973
50632.0,0.2317146442173315
50633.0,0.03053422640451352
50634.0,0.19655753413883736
50635.0,0.19849586205046438
50636.0,0.3087179631889832
50637.0,0.1190462557058923
50638.0,0.5429267201372753
50639.0,0.12777648386404966
50640.0,0.07829569878385637
50641.0,0.28417805159709925
50642.0,0.3093955670183843
50643.0,0.07471860883284707
50644.0,0.20475967158041963
50645.0,0.33436287087377664
50646.0,0.1758482625800229
50647.0,0.16029033111735394
50648.0,0.04897797623018392
50649.0,0.4971787123371661
50650.0,0.03292046617076157
50651.0,0.1711733839502969
50652.0,0.148453592201239
50653.0,0.20630221005674443
50654.0,0.0898127480181312
50655.0,0.057099544778594975
50656.0,0.14868890060748488
50657.0,0.12325022980975403
50658.0,0.15897837020177144
50659.0,0.12393815219149117
50660.0,0.5692709224124538
50661.0,0.29632741207661534
50662.0,0.3419946614952123
50663.0,0.09563614947963989
50664.0,0.32213502496567503
50665.0,0.2975527008435254
50666.0,0.19392513876919165
50667.0,0.1087495159893384
50668.0,0.17724280196549805
50669.0,0.16254661527753317
50670.0,0.02829047430597472
50671.0,0.08811777504549673
50672.0,0.1557107153875981
50673.0,0.18980687489168382
50674.0,0.21005825499110914
50675.0,0.11143883952714727
50676.0,0.177916948959937
50677.0,0.0824937318334378
50678.0,0.09318160061058986
50679.0,0.23566898758627902
50680.0,0.34819246817504773
50681.0,0.3378040074350171
50682.0,0.04486586126661649
50683.0,0.1484050239194488
50684.0,0.26291238574230663
50685.0,0.09797381507879983
50686.0,0.2612964301065102
50687.0,0.24302061882924064
50688.0,0.21401305704017445
50689.0,0.13817882152984037
50690.0,0.10666399943258534
50691.0,0.5468668189557684
50692.0,0.04587542374445044
50693.0,0.5233579231696862
50694.0,0.14078782745324114
50695.0,0.05283257354847922
50696.0,0.09124804256216955
50697.0,0.12810569183128856
50698.0,0.08536501773387269
50699.0,0.4519838937617648
50700.0,0.21699050525014452
50701.0,0.0819798590916213
50702.0,0.3187693047442052
50703.0,0.3438908943556833
50704.0,0.05620241146751873
50705.0,0.2340860109747654
50706.0,0.3438658692264464
50707.0,0.4784630950941932
50708.0,0.29900123439118254
50709.0,0.13430663725099518
50710.0,0.2752597455984458
50711.0,0.4625508433277952
50712.0,0.10144880036958136
50713.0,0.4250147001219051
50714.0,0.235813716439915
50715.0,0.3258469139898595
50716.0,0.4073009929953386
50717.0,0.5050150134222212
50718.0,0.06521552925286488
50719.0,0.08046285565841649
50720.0,0.05761426396329356
50721.0,0.36857543111646013
50722.0,0.46590317862840136
50723.0,0.0363409711894315
50724.0,0.08165418473812226
50725.0,0.10563217194870743
50726.0,0.13485220664564326
50727.0,0.05108599710976288
50728.0,0.25721143042027517
50729.0,0.08439459954920282
50730.0,0.33641933882549785
50731.0,0.07289556437257129
50732.0,0.06859803282633571
50733.0,0.03527632112136729
50734.0,0.20563166696298446
50735.0,0.2970267021725485
50736.0,0.33259611594235644
50737.0,0.45242925725585803
50738.0,0.2329213983710615
50739.0,0.24904075735182588
50740.0,0.2862386654016244
50741.0,0.2565591914782302
50742.0,0.11479161608707865
50743.0,0.23895190359808524
50744.0,0.19217800962899528
50745.0,0.1423869968924384
50746.0,0.3246620908149923
50747.0,0.21735508062060557
50748.0,0.3988842620348825
50749.0,0.12290016482991507
50750.0,0.28423485718795977
50751.0,0.029947540509098123
50752.0,0.40634299318008177
50753.0,0.29949518472219616
50754.0,0.1488387893213334
50755.0,0.2848314511845363
50756.0,0.2301405027652386
50757.0,0.1960394115267072
50758.0,0.059019580805242236
50759.0,0.1039274764540996
50760.0,0.17958579874459948
50761.0,0.025682046902656516
50762.0,0.1874925954804412
50763.0,0.12822763203113158
50764.0,0.19556421706516494
50765.0,0.016444726204094345
50766.0,0.06890734944253009
50767.0,0.3361026046488916
50768.0,0.17342029805814005
50769.0,0.049424007175503194
50770.0,0.2585461651146061
50771.0,0.5600766707953689
50772.0,0.45877240632960964
50773.0,0.15803063003387857
50774.0,0.11850550090351859
50775.0,0.2750113373636215
50776.0,0.08995776701400747
50777.0,0.16316097968406687
50778.0,0.17097951451600077
50779.0,0.13823458785351822
50780.0,0.27406298870401324
50781.0,0.3449406102362436
50782.0,0.3791892615224351
50783.0,0.21675756873571436
50784.0,0.34202721705242184
50785.0,0.07890779792189828
50786.0,0.4078605105170454
50787.0,0.17387493654446637
50788.0,0.09182391961005519
50789.0,0.037420659468502565
50790.0,0.14748056229815154
50791.0,0.4930983629877895
50792.0,0.16490795205549394
50793.0,0.11592481552824825
50794.0,0.14340043070738334
50795.0,0.21417044623373444
50796.0,0.054284070036512276
50797.0,0.34294585617907336
50798.0,0.31469568931076364
50799.0,0.03957245319561107
50800.0,0.03306851787962447
50801.0,0.3078147964650275
50802.0,0.1595184858399111
50803.0,0.24889401702163133
50804.0,0.1823230289994993
50805.0,0.12855359789727466
50806.0,0.030530886401645675
50807.0,0.4176528324041001
50808.0,0.48864828684338524
50809.0,0.39644138648075544
50810.0,0.11155257538628205
50811.0,0.6397705241903509
50812.0,0.046056357955978046
50813.0,0.5118385924989443
50814.0,0.27201691481465956
50815.0,0.26887543571778955
50816.0,0.05961993534446598
50817.0,0.09105593217433876
50818.0,0.39097891594325285
50819.0,0.2254473063635966
50820.0,0.589128001765799
50821.0,0.28868657392430236
50822.0,0.08713544659728069
50823.0,0.30505194249770856
50824.0,0.34165743975749563
50825.0,0.056324904329318595
50826.0,0.6158138951156092
50827.0,0.07971925908862977
50828.0,0.17926358195477748
50829.0,0.17549220166481513
50830.0,0.23143434751495137
50831.0,0.16981858823510942
50832.0,0.16781245426831232
50833.0,0.2815658998495827
50834.0,0.31639774104194557
50835.0,0.22551124304445963
50836.0,0.21831069039051562
50837.0,0.039284558151000196
50838.0,0.5345768742791276
50839.0,0.32853627457165113
50840.0,0.11182696328290057
50841.0,0.3770930646744803
50842.0,0.5427718866216306
50843.0,0.2447128236861266
50844.0,0.17317389653436485
50845.0,0.2756437390341296
50846.0,0.1400885047348052
50847.0,0.21449995344749517
50848.0,0.045847431064938465
50849.0,0.0315186360893817
50850.0,0.3255102632125096
50851.0,0.246902743549493
50852.0,0.07612070566237097
50853.0,0.32568883512768604
50854.0,0.327195820255836
50855.0,0.3898167277621085
50856.0,0.019179004406910876
50857.0,0.15252810921372822
50858.0,0.05519984994322089
50859.0,0.015685669293334467
50860.0,0.5135295426868927
50861.0,0.12681167333932372
50862.0,0.10397101623017854
50863.0,0.043355867101712284
50864.0,0.27765777204071895
50865.0,0.30324910649887343
50866.0,0.025424337240227485
50867.0,0.04471353244373425
50868.0,0.1295981352543857
50869.0,0.0961322746732054
50870.0,0.49111904588523847
50871.0,0.08551645650805806
50872.0,0.5665592080027301
50873.0,0.2402030313355034
50874.0,0.17951462916260238
50875.0,0.08602072720109148
50876.0,0.49116824608592863
50877.0,0.10378415298723327
50878.0,0.10412432051791766
50879.0,0.3435910738797864
50880.0,0.20938011578467788
50881.0,0.5371509483105527
50882.0,0.1698907377500842
50883.0,0.4339267038700667
50884.0,0.26224760930797036
50885.0,0.11951749231532488
50886.0,0.1300497494320234
50887.0,0.05236422507218656
50888.0,0.29036014772288615
50889.0,0.04228649780160396
50890.0,0.13000097489558493
50891.0,0.34603930842039105
50892.0,0.11779263496867182
50893.0,0.16507785785127932
50894.0,0.16939365351542282
50895.0,0.14728075796875922
50896.0,0.16672424983858314
50897.0,0.3518050357178012
50898.0,0.10254401717549548
50899.0,0.04047122110070703
50900.0,0.13780640915660738
50901.0,0.07382628009923993
50902.0,0.14690565114999413
50903.0,0.17360113689432008
50904.0,0.10252168455435091
50905.0,0.5735739562851084
50906.0,0.07969998684895215
50907.0,0.18095218424005932
50908.0,0.14659357585612395
50909.0,0.09249350107390562
50910.0,0.066787527928136
50911.0,0.34153223538490074
50912.0,0.40754152758793605
50913.0,0.26948571561119405
50914.0,0.3794596150581887
50915.0,0.6971933384789581
50916.0,0.5553798043698273
50917.0,0.3894997628068228
50918.0,0.3056901243837943
50919.0,0.11482948014865721
50920.0,0.07415179242065827
50921.0,0.33342531569225486
50922.0,0.3834539786329982
50923.0,0.3501658476807667
50924.0,0.05084663690488541
50925.0,0.08158137497781977
50926.0,0.3532424081808766
50927.0,0.0735900756899968
50928.0,0.14203297476389956
50929.0,0.16560655407411246
50930.0,0.12411042409931718
50931.0,0.1456131374531937
50932.0,0.05235339213857922
50933.0,0.3021152619665046
50934.0,0.05358599542597067
50935.0,0.21516682847656965
50936.0,0.21150396725092666
50937.0,0.1281001152998597
50938.0,0.17639845421406367
50939.0,0.05942685222769354
50940.0,0.13134531214568954
50941.0,0.38054515847813397
50942.0,0.1404450992280504
50943.0,0.11774760933450784
50944.0,0.4204140555480794
50945.0,0.16035535848137583
50946.0,0.027434875998512628
50947.0,0.2398315310105283
50948.0,0.2532784456695562
50949.0,0.11942396696534148
50950.0,0.17369756482219145
50951.0,0.362458508930677
50952.0,0.15943638685941824
50953.0,0.1761855803736212
50954.0,0.519547085215465
50955.0,0.08230204566837422
50956.0,0.2634879659720133
50957.0,0.33193513520442214
50958.0,0.2562025497012234
50959.0,0.1875901638318643
50960.0,0.06045759236467098
50961.0,0.2589939089272619
50962.0,0.2022071786208429
50963.0,0.1899501776640691
50964.0,0.07834492306874859
50965.0,0.06175890800545658
50966.0,0.25722257160745415
50967.0,0.07820578765389385
50968.0,0.3660108681801528
50969.0,0.23685870612751628
50970.0,0.3353198183592838
50971.0,0.28909609083487053
50972.0,0.5847514726733756
50973.0,0.08034646057658286
50974.0,0.6250608278102756
50975.0,0.1390428348214776
50976.0,0.18842437101838655
50977.0,0.4635348249059754
50978.0,0.17169395001054696
50979.0,0.25396972423028313
50980.0,0.04636685791781667
50981.0,0.16906454617457006
50982.0,0.18280921001463857
50983.0,0.3996665201391501
50984.0,0.08908243016012136
50985.0,0.33946467059220164
50986.0,0.1826157871522425
50987.0,0.2951367498173599
50988.0,0.3927813301911727
50989.0,0.17037469823616258
50990.0,0.18951583847615772
50991.0,0.13848659659594212
50992.0,0.03078396507524139
50993.0,0.4708718191634552
50994.0,0.2604414522013694
50995.0,0.22361360062196162
50996.0,0.26281171923544494
50997.0,0.42535378325205375
50998.0,0.46813813612960253
50999.0,0.3075648841176227
51000.0,0.2503629403784147
